region_id,region_type,County Name,State,Metro Area
157,county,Erie County,NY,"Buffalo-Cheektowaga, NY"
2314,county,Gwinnett County,GA,"Atlanta-Sandy Springs-Alpharetta, GA"
2804,county,Milwaukee County,WI,"Milwaukee-Waukesha, WI"
1682,county,DuPage County,IL,"Chicago-Naperville-Elgin, IL-IN-WI"
1388,county,Shelby County,TN,"Memphis, TN-MS-AR"
1322,county,Pierce County,WA,"Seattle-Tacoma-Bellevue, WA"
204,county,Kern County,CA,"Bakersfield, CA"
2337,county,Hartford County,CT,"Hartford-East Hartford-Middletown, CT"
988,county,Denton County,TX,"Dallas-Fort Worth-Arlington, TX"
1155,county,Macomb County,MI,"Detroit-Warren-Dearborn, MI"
3227,county,San Francisco County,CA,"San Francisco-Oakland-Berkeley, CA"
1776,county,Hidalgo County,TX,"McAllen-Edinburg-Mission, TX"
2815,county,New Haven County,CT,"New Haven-Milford, CT"
1690,county,El Paso County,TX,"El Paso, TX"
2802,county,Middlesex County,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
2879,county,Worcester County,MA,"Worcester, MA-CT"
504,county,Essex County,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
2981,county,Montgomery County,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
2626,county,Baltimore County,MD,"Baltimore-Columbia-Towson, MD"
2061,county,Ventura County,CA,"Oxnard-Thousand Oaks-Ventura, CA"
2322,county,Hamilton County,OH,"Cincinnati, OH-KY-IN"
2847,county,Snohomish County,WA,"Seattle-Tacoma-Bellevue, WA"
2810,county,Multnomah County,OR,"Portland-Vancouver-Hillsboro, OR-WA"
2698,county,Fort Bend County,TX,"Houston-The Woodlands-Sugar Land, TX"
503,county,Essex County,MA,"Boston-Cambridge-Newton, MA-NH"
2045,county,Suffolk County,MA,"Boston-Cambridge-Newton, MA-NH"
2463,county,Oklahoma County,OK,"Oklahoma City, OK"
2742,county,Jefferson County,KY,"Louisville/Jefferson County, KY-IN"
3134,county,San Joaquin County,CA,"Stockton, CA"
135,county,Cobb County,GA,"Atlanta-Sandy Springs-Alpharetta, GA"
2842,county,San Mateo County,CA,"San Francisco-Oakland-Berkeley, CA"
984,county,Dekalb County,GA,"Atlanta-Sandy Springs-Alpharetta, GA"
1223,county,Monroe County,NY,"Rochester, NY"
80,county,Lee County,FL,"Cape Coral-Fort Myers, FL"
1689,county,El Paso County,CO,"Colorado Springs, CO"
1948,county,Norfolk County,MA,"Boston-Cambridge-Newton, MA-NH"
220,county,Lake County,IL,"Chicago-Naperville-Elgin, IL-IN-WI"
1804,county,Jackson County,MO,"Kansas City, MO-KS"
285,county,Polk County,FL,"Lakeland-Winter Haven, FL"
1106,county,Hudson County,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
2243,county,Davidson County,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN"
989,county,Denver County,CO,"Denver-Aurora-Lakewood, CO"
330,county,Will County,IL,"Chicago-Naperville-Elgin, IL-IN-WI"
3289,county,District of Columbia,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2889,county,Bernalillo County,NM,"Albuquerque, NM"
2732,county,Jefferson County,AL,"Birmingham-Hoover, AL"
757,county,Tulsa County,OK,"Tulsa, OK"
3001,county,Providence County,RI,"Providence-Warwick, RI-MA"
201,county,Kent County,MI,"Grand Rapids-Kentwood, MI"
2127,county,Arapahoe County,CO,"Denver-Aurora-Lakewood, CO"
322,county,Utah County,UT,"Provo-Orem, UT"
414,county,Bucks County,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
2441,county,Monmouth County,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
659,county,Ocean County,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
2983,county,Montgomery County,TX,"Houston-The Woodlands-Sugar Land, TX"
1822,county,Johnson County,KS,"Kansas City, MO-KS"
1556,county,Brevard County,FL,"Palm Bay-Melbourne-Titusville, FL"
3069,county,Washington County,OR,"Portland-Vancouver-Hillsboro, OR-WA"
3236,county,Baltimore City,MD,"Baltimore-Columbia-Towson, MD"
3081,county,Williamson County,TX,"Austin-Round Rock-Georgetown, TX"
3152,county,Anne Arundel County,MD,"Baltimore-Columbia-Towson, MD"
2734,county,Jefferson County,CO,"Denver-Aurora-Lakewood, CO"
1676,county,Douglas County,NE,"Omaha-Council Bluffs, NE-IA"
1558,county,Bristol County,MA,"Providence-Warwick, RI-MA"
2251,county,Delaware County,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
771,county,Union County,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
2986,county,New Castle County,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
146,county,Dane County,WI,"Madison, WI"
669,county,Pasco County,FL,"Tampa-St. Petersburg-Clearwater, FL"
3033,county,Stanislaus County,CA,"Modesto, CA"
2776,county,Lancaster County,PA,"Lancaster, PA"
1349,county,Ramsey County,MN,"Minneapolis-St. Paul-Bloomington, MN-WI"
2063,county,Volusia County,FL,"Deltona-Daytona Beach-Ormond Beach, FL"
1404,county,Summit County,OH,"Akron, OH"
2312,county,Guilford County,NC,"Greensboro-High Point, NC"
2980,county,Montgomery County,OH,"Dayton-Kettering, OH"
1611,county,Chester County,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
2033,county,Spokane County,WA,"Spokane-Spokane Valley, WA"
2482,county,Plymouth County,MA,"Boston-Cambridge-Newton, MA-NH"
911,county,Camden County,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
1964,county,Passaic County,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
2537,county,Sedgwick County,KS,"Wichita, KS"
2934,county,Greenville County,SC,"Greenville-Anderson, SC"
197,county,Kane County,IL,"Chicago-Naperville-Elgin, IL-IN-WI"
353,county,Adams County,CO,"Denver-Aurora-Lakewood, CO"
1241,county,Morris County,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
448,county,Clark County,WA,"Portland-Vancouver-Hillsboro, OR-WA"
221,county,Lake County,IN,"Chicago-Naperville-Elgin, IL-IN-WI"
2511,county,Richmond County,NY,"New York-Newark-Jersey City, NY-NJ-PA"
1396,county,Sonoma County,CA,"Santa Rosa-Petaluma, CA"
287,county,Polk County,IA,"Des Moines-West Des Moines, IA"
66,county,Ada County,ID,"Boise City, ID"
1485,county,Washoe County,NV,"Reno, NV"
3247,county,Prince William County,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
215,county,Knox County,TN,"Knoxville, TN"
2465,county,Onondaga County,NY,"Syracuse, NY"
1442,county,Tulare County,CA,"Visalia, CA"
2538,county,Seminole County,FL,"Orlando-Kissimmee-Sanford, FL"
1746,county,Hampden County,MA,"Springfield, MA"
2896,county,Burlington County,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
3286,county,Virginia Beach City,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
3266,county,East Baton Rouge Parish,LA,"Baton Rouge, LA"
343,county,York County,PA,"York-Hanover, PA"
1395,county,Solano County,CA,"Vallejo, CA"
3229,county,Santa Barbara County,CA,"Santa Maria-Santa Barbara, CA"
2743,county,Jefferson Parish,LA,"New Orleans-Metairie, LA"
2444,county,Monterey County,CA,"Salinas, CA"
971,county,Dakota County,MN,"Minneapolis-St. Paul-Bloomington, MN-WI"
616,county,Lucas County,OH,"Toledo, OH"
2528,county,Sarasota County,FL,"North Port-Sarasota-Bradenton, FL"
385,county,Berks County,PA,"Reading, PA"
685,county,Pinal County,AZ,"Phoenix-Mesa-Chandler, AZ"
3166,county,Hillsborough County,NH,"Manchester-Nashua, NH"
1585,county,Cameron County,TX,"Brownsville-Harlingen, TX"
2661,county,Clackamas County,OR,"Portland-Vancouver-Hillsboro, OR-WA"
2507,county,Richland County,SC,"Columbia, SC"
1208,county,Mobile County,AL,"Mobile, AL"
1887,county,Loudoun County,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1721,county,Genesee County,MI,"Flint, MI"
2596,county,Waukesha County,WI,"Milwaukee-Waukesha, WI"
2897,county,Charleston County,SC,"Charleston-North Charleston, SC"
3223,county,Saint Charles County,MO,"St. Louis, MO-IL"
1325,county,Placer County,CA,"Sacramento-Roseville-Folsom, CA"
1290,county,Orange County,NY,"Poughkeepsie-Newburgh-Middletown, NY"
1981,county,Pulaski County,AR,"Little Rock-North Little Rock-Conway, AR"
1916,county,Manatee County,FL,"North Port-Sarasota-Bradenton, FL"
904,county,Butler County,OH,"Cincinnati, OH-KY-IN"
1201,county,Mercer County,NJ,"Trenton-Princeton, NJ"
1953,county,Orleans Parish,LA,"New Orleans-Metairie, LA"
1894,county,Madison County,AL,"Huntsville, AL"
367,county,Allen County,IN,"Fort Wayne, IN"
1712,county,Forsyth County,NC,"Winston-Salem, NC"
231,county,Lane County,OR,"Eugene-Springfield, OR"
1957,county,Osceola County,FL,"Orlando-Kissimmee-Sanford, FL"
219,county,Lake County,FL,"Orlando-Kissimmee-Sanford, FL"
730,county,Stark County,OH,"Canton-Massillon, OH"
1638,county,Collier County,FL,"Naples-Marco Island, FL"
1146,county,Lehigh County,PA,"Allentown-Bethlehem-Easton, PA-NJ"
1161,county,Marion County,FL,"Ocala, FL"
2151,county,Brazoria County,TX,"Houston-The Woodlands-Sugar Land, TX"
98,county,Bell County,TX,"Killeen-Temple, TX"
2323,county,Hamilton County,TN,"Chattanooga, TN-GA"
373,county,Anoka County,MN,"Minneapolis-St. Paul-Bloomington, MN-WI"
3158,county,Chesterfield County,VA,"Richmond, VA"
470,county,Davis County,UT,"Ogden-Clearfield, UT"
3200,county,Westmoreland County,PA,"Pittsburgh, PA"
1849,county,Larimer County,CO,"Fort Collins, CO"
1272,county,Nueces County,TX,"Corpus Christi, TX"
1670,county,Douglas County,CO,"Denver-Aurora-Lakewood, CO"
2702,county,Galveston County,TX,"Houston-The Woodlands-Sugar Land, TX"
563,county,Horry County,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
1171,county,Marion County,OR,"Salem, OR"
2552,county,Somerset County,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
2318,county,Hamilton County,IN,"Indianapolis-Carmel-Anderson, IN"
2515,county,Rockland County,NY,"New York-Newark-Jersey City, NY-NJ-PA"
3016,county,Rutherford County,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN"
2912,county,Cumberland County,NC,"Fayetteville, NC"
1771,county,Henrico County,VA,"Richmond, VA"
1101,county,Howard County,MD,"Baltimore-Columbia-Towson, MD"
1549,county,Boulder County,CO,"Boulder, CO"
3131,county,Saint Lucie County,FL,"Port St. Lucie, FL"
1893,county,Luzerne County,PA,"Scranton--Wilkes-Barre, PA"
3141,county,Spartanburg County,SC,"Spartanburg, SC"
329,county,Weld County,CO,"Greeley, CO"
1701,county,Fayette County,KY,"Lexington-Fayette, KY"
2775,county,Lancaster County,NE,"Lincoln, NE"
999,county,Durham County,NC,"Durham-Chapel Hill, NC"
2259,county,Escambia County,FL,"Pensacola-Ferry Pass-Brent, FL"
823,county,Albany County,NY,"Albany-Schenectady-Troy, NY"
3013,county,Rockingham County,NH,"Boston-Cambridge-Newton, MA-NH"
1150,county,Lorain County,OH,"Cleveland-Elyria, OH"
3112,county,Northampton County,PA,"Allentown-Bethlehem-Easton, PA-NJ"
1922,county,McHenry County,IL,"Chicago-Naperville-Elgin, IL-IN-WI"
1891,county,Lubbock County,TX,"Lubbock, TX"
3269,county,Saint Louis City,MO,"St. Louis, MO-IL"
2911,county,Cumberland County,ME,"Portland-South Portland, ME"
2929,county,Gloucester County,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
1057,county,Greene County,MO,"Springfield, MO"
2255,county,Dutchess County,NY,"Poughkeepsie-Newburgh-Middletown, NY"
1608,county,Chatham County,GA,"Savannah, GA"
1622,county,Clayton County,GA,"Atlanta-Sandy Springs-Alpharetta, GA"
1300,county,Ottawa County,MI,"Grand Rapids-Kentwood, MI"
2616,county,Anchorage Borough,AK,"Anchorage, AK"
2668,county,Cleveland County,OK,"Oklahoma City, OK"
2779,county,Lexington County,SC,"Columbia, SC"
232,county,Leon County,FL,"Tallahassee, FL"
2575,county,Thurston County,WA,"Olympia-Lacey-Tumwater, WA"
1110,county,Ingham County,MI,"Lansing-East Lansing, MI"
2877,county,Winnebago County,IL,"Rockford, IL"
1650,county,Dauphin County,PA,"Harrisburg-Carlisle, PA"
3261,county,San Luis Obispo County,CA,"San Luis Obispo-Paso Robles, CA"
864,county,Benton County,AR,"Fayetteville-Springdale-Rogers, AR"
1196,county,Merced County,CA,"Merced, CA"
344,county,York County,SC,"Charlotte-Concord-Gastonia, NC-SC"
1509,county,Alachua County,FL,"Gainesville, FL"
2133,county,Atlantic County,NJ,"Atlantic City-Hammonton, NJ"
1138,county,Kitsap County,WA,"Bremerton-Silverdale-Port Orchard, WA"
3025,county,Santa Cruz County,CA,"Santa Cruz-Watsonville, CA"
2849,county,Saint Joseph County,IN,"South Bend-Mishawaka, IN-MI"
159,county,Erie County,PA,"Erie, PA"
2987,county,New London County,CT,"Norwich-New London, CT"
2699,county,Frederick County,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
410,county,Brown County,WI,"Green Bay, WI"
2156,county,Buncombe County,NC,"Asheville, NC"
328,county,Webb County,TX,"Laredo, TX"
1900,county,Madison County,IL,"St. Louis, MO-IL"
3128,county,Saint Johns County,FL,"Jacksonville, FL"
3061,county,Washington County,MN,"Minneapolis-St. Paul-Bloomington, MN-WI"
3225,county,Saint Tammany Parish,LA,"New Orleans-Metairie, LA"
625,county,Marin County,CA,"San Francisco-Oakland-Berkeley, CA"
2188,county,Cherokee County,GA,"Atlanta-Sandy Springs-Alpharetta, GA"
2761,county,Kalamazoo County,MI,"Kalamazoo-Portage, MI"
802,county,Weber County,UT,"Ogden-Clearfield, UT"
3122,county,Saint Clair County,IL,"St. Louis, MO-IL"
1761,county,Harford County,MD,"Baltimore-Columbia-Towson, MD"
2429,county,McLennan County,TX,"Waco, TX"
2914,county,Cumberland County,PA,"Harrisburg-Carlisle, PA"
2754,county,Jefferson County,TX,"Beaumont-Port Arthur, TX"
1503,county,Yakima County,WA,"Yakima, WA"
126,county,Clay County,MO,"Kansas City, MO-KS"
3254,county,Chesapeake City,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
1711,county,Forsyth County,GA,"Atlanta-Sandy Springs-Alpharetta, GA"
3048,county,Washington County,AR,"Fayetteville-Springdale-Rogers, AR"
3080,county,Williamson County,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN"
2770,county,Lafayette Parish,LA,"Lafayette, LA"
423,county,Caddo Parish,LA,"Shreveport-Bossier City, LA"
1480,county,Warren County,OH,"Cincinnati, OH-KY-IN"
3173,county,Norfolk City,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
553,county,Henry County,GA,"Atlanta-Sandy Springs-Alpharetta, GA"
770,county,Union County,NC,"Charlotte-Concord-Gastonia, NC-SC"
2619,county,Arlington County,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2529,county,Saratoga County,NY,"Albany-Schenectady-Troy, NY"
178,county,Hays County,TX,"Austin-Round Rock-Georgetown, TX"
1412,county,Sussex County,DE,"Salisbury, MD-DE"
2112,county,Yavapai County,AZ,"Prescott Valley-Prescott, AZ"
225,county,Lake County,OH,"Cleveland-Elyria, OH"
725,county,Smith County,TX,"Tyler, TX"
890,county,Brazos County,TX,"College Station-Bryan, TX"
562,county,Hinds County,MS,"Jackson, MS"
2967,county,Montgomery County,AL,"Montgomery, AL"
2399,county,Mahoning County,OH,"Youngstown-Warren-Boardman, OH-PA"
235,county,Linn County,IA,"Cedar Rapids, IA"
2885,county,Barnstable County,MA,"Barnstable Town, MA"
913,county,Canyon County,ID,"Boise City, ID"
1525,county,Baldwin County,AL,"Daphne-Fairhope-Foley, AL"
1032,county,Gaston County,NC,"Charlotte-Concord-Gastonia, NC-SC"
2744,county,Jefferson County,MO,"St. Louis, MO-IL"
3219,county,Richmond City,VA,"Richmond, VA"
3109,county,New Hanover County,NC,"Wilmington, NC"
2086,county,Whatcom County,WA,"Bellingham, WA"
3043,county,Tuscaloosa County,AL,"Tuscaloosa, AL"
2141,county,Berkeley County,SC,"Charleston-North Charleston, SC"
1809,county,Jackson County,OR,"Medford, OR"
2159,county,Cabarrus County,NC,"Charlotte-Concord-Gastonia, NC-SC"
1381,county,Shelby County,AL,"Birmingham-Hoover, AL"
2252,county,Dona Ana County,NM,"Las Cruces, NM"
418,county,Butte County,CA,"Chico, CA"
340,county,Yolo County,CA,"Sacramento-Roseville-Folsom, CA"
118,county,Clay County,FL,"Jacksonville, FL"
2982,county,Montgomery County,TN,"Clarksville, TN-KY"
2949,county,Lackawanna County,PA,"Scranton--Wilkes-Barre, PA"
1946,county,Niagara County,NY,"Buffalo-Cheektowaga, NY"
1210,county,Mohave County,AZ,"Lake Havasu City-Kingman, AZ"
2249,county,Delaware County,OH,"Columbus, OH"
2360,county,Johnston County,NC,"Raleigh-Cary, NC"
341,county,York County,ME,"Portland-South Portland, ME"
2460,county,Okaloosa County,FL,"Crestview-Fort Walton Beach-Destin, FL"
3070,county,Washington County,PA,"Pittsburgh, PA"
2206,county,Clermont County,OH,"Cincinnati, OH-KY-IN"
2333,county,Harrison County,MS,"Gulfport-Biloxi, MS"
2648,county,Champaign County,IL,"Champaign-Urbana, IL"
1691,county,Elkhart County,IN,"Elkhart-Goshen, IN"
2509,county,Richmond County,GA,"Augusta-Richmond County, GA-SC"
872,county,Benton County,WA,"Kennewick-Richland, WA"
2448,county,Muscogee County,GA,"Columbus, GA-AL"
347,county,Yuma County,AZ,"Yuma, AZ"
2122,county,Anderson County,SC,"Greenville-Anderson, SC"
2583,county,Trumbull County,OH,"Youngstown-Warren-Boardman, OH-PA"
172,county,Hall County,GA,"Gainesville, GA"
1285,county,Onslow County,NC,"Jacksonville, NC"
1092,county,Hawaii County,HI,"Hilo, HI"
3129,county,Saint Louis County,MN,"Duluth, MN-WI"
1348,county,Racine County,WI,"Racine, WI"
2526,county,Sangamon County,IL,"Springfield, IL"
2679,county,Deschutes County,OR,"Bend, OR"
2805,county,Minnehaha County,SD,"Sioux Falls, SD"
2959,county,Livingston County,MI,"Detroit-Warren-Dearborn, MI"
1407,county,Sumner County,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN"
905,county,Butler County,PA,"Pittsburgh, PA"
2341,county,Hernando County,FL,"Tampa-St. Petersburg-Clearwater, FL"
2691,county,El Dorado County,CA,"Sacramento-Roseville-Folsom, CA"
2010,county,Saginaw County,MI,"Saginaw, MI"
2820,county,Outagamie County,WI,"Appleton, WI"
704,county,Sarpy County,NE,"Omaha-Council Bluffs, NE-IA"
3041,county,Tippecanoe County,IN,"Lafayette-West Lafayette, IN"
2138,county,Beaufort County,SC,"Hilton Head Island-Bluffton, SC"
2955,county,Litchfield County,CT,"Torrington, CT"
2650,county,Charlotte County,FL,"Punta Gorda, FL"
3026,county,Santa Rosa County,FL,"Pensacola-Ferry Pass-Brent, FL"
1789,county,Iredell County,NC,"Charlotte-Concord-Gastonia, NC-SC"
3278,county,Newport News City,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
113,county,Cass County,ND,"Fargo, ND-MN"
1314,county,Peoria County,IL,"Peoria, IL"
395,county,Boone County,MO,"Columbia, MO"
1832,county,Kanawha County,WV,"Charleston, WV"
1380,county,Shasta County,CA,"Redding, CA"
1448,county,Ulster County,NY,"Kingston, NY"
1191,county,Medina County,OH,"Cleveland-Elyria, OH"
67,county,Bay County,FL,"Panama City, FL"
199,county,Kent County,DE,"Dover, DE"
2354,county,Imperial County,CA,"El Centro, CA"
3146,county,Vanderburgh County,IN,"Evansville, IN-KY"
2023,county,Shawnee County,KS,"Topeka, KS"
1862,county,Licking County,OH,"Columbus, OH"
1827,county,Johnson County,TX,"Dallas-Fort Worth-Arlington, TX"
3074,county,Washington County,UT,"St. George, UT"
2449,county,Muskegon County,MI,"Muskegon, MI"
706,county,Scott County,IA,"Davenport-Moline-Rock Island, IA-IL"
1330,county,Porter County,IN,"Chicago-Naperville-Elgin, IL-IN-WI"
78,county,Lee County,AL,"Auburn-Opelika, AL"
1595,county,Carroll County,MD,"Baltimore-Columbia-Towson, MD"
